dz_mse,judge_accept,run_id,talk_vote_align,vill_vote_accuracy
0.022518666666666666,nan,S2_alpha0.7_seed1337_game54_8c2a9fa4,0.5416666666666666,0.29411764705882354
0.019748758620689654,nan,S2_alpha0.7_seed1337_game55_66f9a1e4,0.6724137931034483,0.047619047619047616
0.020468615384615384,nan,S2_alpha0.7_seed1337_game56_5b457c5b,0.573076923076923,0.5789473684210527
0.02008285185185185,nan,S2_alpha0.7_seed1337_game57_9192b278,0.7,0.3157894736842105
0.023843125,nan,S2_alpha0.7_seed1337_game58_76cded50,0.6416666666666667,0.3333333333333333
0.020787142857142858,nan,S2_alpha0.7_seed1337_game59_f6f18e1d,0.638095238095238,0.2
0.021510214285714285,nan,S2_alpha0.7_seed1337_game60_1d9a7bb5,0.6107142857142858,0.2727272727272727
0.0228235,nan,S2_alpha0.7_seed1337_game61_30f58482,0.65,0.25
0.020920103448275863,nan,S2_alpha0.7_seed1337_game62_48c2c8a5,0.6137931034482759,0.38095238095238093
0.02190388,nan,S2_alpha0.7_seed1337_game63_ae50a77d,0.644,0.35
0.019113862068965516,nan,S2_alpha0.7_seed1337_game64_cd1351cf,0.6137931034482759,0.23809523809523808
0.02074738095238095,nan,S2_alpha0.7_seed1337_game65_95be4c44,0.6238095238095238,0.2
0.018750035714285716,nan,S2_alpha0.7_seed1337_game66_a353cec6,0.6142857142857143,0.0
0.021107285714285714,nan,S2_alpha0.7_seed1337_game67_19c261ee,0.5571428571428572,0.3333333333333333
0.018871457142857144,nan,S2_alpha0.7_seed1337_game68_5da5e876,0.5971428571428572,0.4
0.02177853125,nan,S2_alpha0.7_seed1337_game69_bbd7bdb4,0.584375,0.21739130434782608
0.0174918,nan,S2_alpha0.7_seed1337_game70_768c8912,0.6571428571428571,0.44
0.020118625,nan,S2_alpha0.7_seed1337_game71_1bef15a3,0.696875,0.2
0.01985,nan,S2_alpha0.7_seed1337_game72_1f5939c4,0.6217391304347826,0.058823529411764705
0.020238347826086956,nan,S2_alpha0.7_seed1337_game73_675647f7,0.7478260869565218,0.17647058823529413
0.0218648,nan,S2_alpha0.7_seed1337_game74_37488df3,0.584,0.35
0.01947085185185185,nan,S2_alpha0.7_seed1337_game75_c1c76857,0.6111111111111112,0.5789473684210527
0.018970742857142855,nan,S2_alpha0.7_seed1337_game76_e0c852b9,0.6314285714285715,0.28
0.02245752380952381,nan,S2_alpha0.7_seed1337_game77_c129190c,0.6285714285714286,0.2
0.01944196551724138,nan,S2_alpha0.7_seed1337_game78_b2e062f8,0.6586206896551724,0.14285714285714285
0.01757877142857143,nan,S2_alpha0.7_seed1337_game79_c9b74a8c,0.6142857142857143,0.08
0.02088359090909091,nan,S2_alpha0.7_seed1337_game80_d5818a85,0.6909090909090909,0.3125
0.02091557142857143,nan,S2_alpha0.7_seed1337_game81_f8c2acf3,0.6107142857142858,0.47619047619047616
0.022060173913043477,nan,S2_alpha0.7_seed1337_game82_b60114ca,0.6173913043478261,0.17647058823529413
0.0210718,nan,S2_alpha0.7_seed1337_game83_28871c33,0.61,0.5714285714285714
0.018047733333333333,nan,S2_alpha0.7_seed1337_game84_9806320d,0.5466666666666666,0.22727272727272727
0.021086190476190477,nan,S2_alpha0.7_seed1337_game85_d1424ec4,0.5476190476190477,0.2
0.019770763157894736,nan,S2_alpha0.7_seed1337_game86_7ab15a28,0.6342105263157894,0.3333333333333333
0.020538153846153845,nan,S2_alpha0.7_seed1337_game87_6c675917,0.6,0.42105263157894735
0.020525857142857144,nan,S2_alpha0.7_seed1337_game88_d6a6951d,0.6904761904761905,0.2
0.022557769230769232,nan,S2_alpha0.7_seed1337_game89_5e9b2106,0.6538461538461539,0.14285714285714285
0.02239852380952381,nan,S2_alpha0.7_seed1337_game90_f224bed4,0.6523809523809524,0.26666666666666666
0.024658833333333335,nan,S2_alpha0.7_seed1337_game91_165c1e43,0.7375,0.3157894736842105
0.02201578125,nan,S2_alpha0.7_seed1337_game92_e7a205b5,0.646875,0.4166666666666667
0.0204601,nan,S2_alpha0.7_seed1337_game93_9d0602fe,0.6433333333333333,0.375
0.02176647619047619,nan,S2_alpha0.7_seed1337_game94_c117626a,0.719047619047619,0.26666666666666666
0.022678,nan,S2_alpha0.7_seed1337_game95_313c4b53,0.5733333333333334,0.6190476190476191
0.023455346153846153,nan,S2_alpha0.7_seed1337_game96_8da8cff4,0.65,0.3684210526315789
0.021801045454545455,nan,S2_alpha0.7_seed1337_game97_739be936,0.6727272727272727,0.0625
0.023899833333333332,nan,S2_alpha0.7_seed1337_game98_98b45d99,0.7041666666666667,0.35294117647058826
0.022680583333333334,nan,S2_alpha0.7_seed1337_game99_b426a903,0.6416666666666667,0.2777777777777778
0.018709444444444445,nan,S2_alpha0.7_seed1337_game100_f7ec89dc,0.6185185185185186,0.631578947368421
0.022872666666666666,nan,S2_alpha0.7_seed1337_game101_91f704aa,0.5916666666666667,0.3157894736842105
0.022713999999999998,nan,S2_alpha0.7_seed1337_game102_6ec161dd,0.6285714285714286,0.13333333333333333
0.02196003125,nan,S2_alpha0.7_seed1337_game103_5835bd8d,0.546875,0.4583333333333333
0.01880304347826087,nan,S2_alpha0.7_seed1337_game104_45334653,0.6956521739130435,0.4444444444444444
0.018805566666666666,nan,S2_alpha0.7_seed1337_game105_bd48f946,0.5866666666666667,0.4090909090909091
0.023369807692307693,nan,S2_alpha0.7_seed1337_game106_b0854689,0.65,0.5789473684210527
0.02069162068965517,nan,S2_alpha0.7_seed1337_game107_8da6a23c,0.49310344827586206,0.19047619047619047
0.020719176470588234,nan,S2_alpha0.7_seed1337_game108_63b336bb,0.6470588235294118,0.14814814814814814
0.019025529411764705,nan,S2_alpha0.7_seed1337_game109_a0690749,0.6588235294117647,0.56
0.02157904,nan,S2_alpha0.7_seed1337_game110_1b876915,0.712,0.3684210526315789
0.02109447619047619,nan,S2_alpha0.7_seed1337_game111_a9757618,0.5238095238095238,0.5
0.02062376923076923,nan,S2_alpha0.7_seed1337_game112_251ae262,0.6269230769230769,0.42857142857142855
0.020485260869565217,nan,S2_alpha0.7_seed1337_game113_88145dbd,0.7217391304347827,0.23529411764705882
0.019085642857142857,nan,S2_alpha0.7_seed1337_game114_8a35e5f1,0.6571428571428571,0.4
0.018465628571428572,nan,S2_alpha0.7_seed1337_game115_5fb1fb82,0.6457142857142857,0.44
0.021405272727272728,nan,S2_alpha0.7_seed1337_game116_462dd14f,0.6,0.0625
0.02004037837837838,nan,S2_alpha0.7_seed1337_game117_a1a27d51,0.572972972972973,0.4444444444444444
0.020209818181818183,nan,S2_alpha0.7_seed1337_game118_65b8076f,0.6318181818181818,0.3125
0.0220715,nan,S2_alpha0.7_seed1337_game119_0957a13d,0.6230769230769231,0.3684210526315789
0.0213192,nan,S2_alpha0.7_seed1337_game120_92c439c8,0.628,0.15789473684210525
0.02219233333333333,nan,S2_alpha0.7_seed1337_game121_a4228107,0.6416666666666667,0.2777777777777778
0.021828136363636362,nan,S2_alpha0.7_seed1337_game122_c6848c0b,0.6909090909090909,0.4375
0.02027716129032258,nan,S2_alpha0.7_seed1337_game123_0107591f,0.635483870967742,0.44
0.022028,nan,S2_alpha0.7_seed1337_game124_951a2e0b,0.5952380952380952,0.4
0.02137059375,nan,S2_alpha0.7_seed1337_game125_f2607c39,0.63125,0.43478260869565216
0.023876541666666667,nan,S2_alpha0.7_seed1337_game126_972ca6a9,0.7791666666666667,0.2631578947368421
0.023644166666666667,nan,S2_alpha0.7_seed1337_game127_d03693a5,0.5666666666666667,0.21052631578947367
0.017361914285714285,nan,S2_alpha0.7_seed1337_game128_0efd672b,0.6485714285714286,0.52
0.020875576923076924,nan,S2_alpha0.7_seed1337_game129_36cd93b8,0.5269230769230769,0.2857142857142857
0.021846916666666667,nan,S2_alpha0.7_seed1337_game130_463475bd,0.6916666666666667,0.5
0.018234166666666666,nan,S2_alpha0.7_seed1337_game131_ff0c0051,0.52,0.45454545454545453
0.02122074074074074,nan,S2_alpha0.7_seed1337_game132_13ebfcb1,0.5888888888888889,0.45
0.018650566666666667,nan,S2_alpha0.7_seed1337_game133_6d363c94,0.6633333333333333,0.5
0.022380958333333333,nan,S2_alpha0.7_seed1337_game134_c85cac5b,0.6041666666666666,0.2777777777777778
0.0250095,nan,S2_alpha0.7_seed1337_game135_66852ade,0.6291666666666667,0.4117647058823529
0.019551,nan,S2_alpha0.7_seed1337_game136_c04007d9,0.7192307692307692,0.3684210526315789
0.023463208333333332,nan,S2_alpha0.7_seed1337_game137_fed8b610,0.7541666666666667,0.29411764705882354
0.022382703703703703,nan,S2_alpha0.7_seed1337_game138_0064be3a,0.6333333333333333,0.10526315789473684
0.018402,nan,S2_alpha0.7_seed1337_game139_2618b204,0.7033333333333334,0.36363636363636365
0.024687875,nan,S2_alpha0.7_seed1337_game140_d32367e2,0.6458333333333334,0.35294117647058826
0.019489241379310344,nan,S2_alpha0.7_seed1337_game141_e7e00d74,0.593103448275862,0.23809523809523808
0.01912211111111111,nan,S2_alpha0.7_seed1337_game142_b13b3e0c,0.6888888888888889,0.3684210526315789
0.022077625,nan,S2_alpha0.7_seed1337_game143_431609c2,0.5916666666666667,0.21052631578947367
0.02085148148148148,nan,S2_alpha0.7_seed1337_game144_c1ebc8dc,0.6814814814814815,0.42105263157894735
0.021757625,nan,S2_alpha0.7_seed1337_game145_737e7c93,0.42083333333333334,0.21052631578947367
0.021170555555555557,nan,S2_alpha0.7_seed1337_game146_7c5bfcec,0.5370370370370371,0.19047619047619047
0.019021296296296297,nan,S2_alpha0.7_seed1337_game147_1694150c,0.5703703703703704,0.2631578947368421
0.023156047619047618,nan,S2_alpha0.7_seed1337_game148_a3e62385,0.5904761904761905,0.13333333333333333
0.020841444444444444,nan,S2_alpha0.7_seed1337_game149_e13c13e5,0.6074074074074074,0.2631578947368421
0.021448322580645163,nan,S2_alpha0.7_seed2718_game0_902a0d72,0.5548387096774193,0.625
0.018088828571428572,nan,S2_alpha0.7_seed2718_game1_030d259b,0.5742857142857143,0.0
0.02258469230769231,nan,S2_alpha0.7_seed2718_game2_5e266a8b,0.5153846153846154,0.5263157894736842
0.020295464285714285,nan,S2_alpha0.7_seed2718_game3_c1ff3269,0.5571428571428572,0.35
0.018710966666666665,nan,S2_alpha0.7_seed2718_game4_bbfe87b7,0.6333333333333333,0.4090909090909091
0.0209455,nan,S2_alpha0.7_seed2718_game5_f09a3ed5,0.6090909090909091,0.0
0.02442242857142857,nan,S2_alpha0.7_seed2718_game6_bd6946f2,0.5904761904761905,0.4
0.022830066666666666,nan,S2_alpha0.7_seed2718_game7_2949635e,0.56,0.17391304347826086
0.02068346153846154,nan,S2_alpha0.7_seed2718_game8_2b15d105,0.5807692307692308,0.21052631578947367
0.019623571428571428,nan,S2_alpha0.7_seed2718_game9_3f647809,0.6892857142857143,0.35
0.024002047619047617,nan,S2_alpha0.7_seed2718_game10_41e53782,0.6047619047619047,0.13333333333333333
0.020620095238095236,nan,S2_alpha0.7_seed2718_game11_84181768,0.5523809523809524,0.26666666666666666
0.0196975,nan,S2_alpha0.7_seed2718_game12_38c41c46,0.55,0.22727272727272727
0.024524285714285714,nan,S2_alpha0.7_seed2718_game13_93c20226,0.6142857142857143,0.3333333333333333
0.022491227272727274,nan,S2_alpha0.7_seed2718_game14_7df41068,0.7863636363636364,0.375
0.01900637142857143,nan,S2_alpha0.7_seed2718_game15_a20c14cb,0.6514285714285715,0.28
0.02093004761904762,nan,S2_alpha0.7_seed2718_game16_3145bfd3,0.5571428571428572,0.4
0.021448761904761905,nan,S2_alpha0.7_seed2718_game17_4f3794d1,0.6190476190476191,0.06666666666666667
0.023860083333333334,nan,S2_alpha0.7_seed2718_game18_e5793092,0.5125000000000001,0.3333333333333333
0.021692592592592593,nan,S2_alpha0.7_seed2718_game19_95eb7627,0.7888888888888889,0.3157894736842105
0.021151217391304346,nan,S2_alpha0.7_seed2718_game20_33172690,0.6782608695652174,0.17647058823529413
0.018851433333333334,nan,S2_alpha0.7_seed2718_game21_244c1cbc,0.67,0.09090909090909091
0.023877791666666665,nan,S2_alpha0.7_seed2718_game22_445d1820,0.6833333333333333,0.15789473684210525
0.020660185185185184,nan,S2_alpha0.7_seed2718_game23_9b9e1a6b,0.5925925925925926,0.3157894736842105
0.022558428571428573,nan,S2_alpha0.7_seed2718_game24_1c51fa37,0.6142857142857143,0.5454545454545454
0.01975259375,nan,S2_alpha0.7_seed2718_game25_f29ece96,0.584375,0.52
0.024533761904761905,nan,S2_alpha0.7_seed2718_game26_52e428fc,0.7047619047619048,0.06666666666666667
0.020174954545454545,nan,S2_alpha0.7_seed2718_game27_b6df2695,0.5681818181818182,0.1875
0.024139708333333332,nan,S2_alpha0.7_seed2718_game28_125613be,0.5916666666666667,0.16666666666666666
0.019200296296296295,nan,S2_alpha0.7_seed2718_game29_ac547145,0.6074074074074074,0.10526315789473684
0.018694185185185185,nan,S2_alpha0.7_seed2718_game30_b6aa01f5,0.5888888888888889,0.05263157894736842
0.0202715,nan,S2_alpha0.7_seed2718_game31_bdf78738,0.6346153846153846,0.3333333333333333
0.022677952380952382,nan,S2_alpha0.7_seed2718_game32_6dbc0a90,0.5523809523809524,0.4666666666666667
0.019480285714285714,nan,S2_alpha0.7_seed2718_game33_67bbd855,0.66,0.2
0.02289642857142857,nan,S2_alpha0.7_seed2718_game34_3ed9b9c2,0.6428571428571429,0.26666666666666666
0.023773625,nan,S2_alpha0.7_seed2718_game35_b19587c2,0.5666666666666667,0.3333333333333333
0.01945171052631579,nan,S2_alpha0.7_seed2718_game36_197df21b,0.5815789473684211,0.5555555555555556
0.022065904761904762,nan,S2_alpha0.7_seed2718_game37_58823a33,0.7,0.26666666666666666
0.020671566666666665,nan,S2_alpha0.7_seed2718_game38_2bb527b9,0.6766666666666666,0.2916666666666667
0.024627333333333334,nan,S2_alpha0.7_seed2718_game39_b5a39c7c,0.5857142857142857,0.2
0.018460375,nan,S2_alpha0.7_seed2718_game40_8733b209,0.68125,0.5384615384615384
0.02282125,nan,S2_alpha0.7_seed2718_game41_693f2e10,0.5375,0.3333333333333333
0.018311578947368422,nan,S2_alpha0.7_seed2718_game42_605567af,0.5657894736842105,0.2962962962962963
0.021278666666666668,nan,S2_alpha0.7_seed2718_game43_f27ac768,0.68,0.3333333333333333
0.023945416666666667,nan,S2_alpha0.7_seed2718_game44_1b5c5ca9,0.6291666666666667,0.10526315789473684
0.022773703703703702,nan,S2_alpha0.7_seed2718_game45_ae6cc053,0.6444444444444445,0.42857142857142855
0.02270168,nan,S2_alpha0.7_seed2718_game46_799e86a5,0.62,0.35
